Time,FeelsLike F,HeatIndex F,Humidity RH%,Temperature F,WindChill F,WindHeading,WindSpeedMph
2023-05-20 23:11:17,67,67,95,66.9,67,N,4
2023-05-20 23:11:47,67,67,95,66.9,67,NE,3
2023-05-20 23:12:18,67,67,95,66.9,67,NE,2
2023-05-20 23:12:48,67,67,95,66.9,67,NE,1
2023-05-20 23:13:23,67,67,95,66.9,67,N,1
2023-05-20 23:13:56,67,67,95,66.9,67,NE,3
2023-05-20 23:14:26,67,67,95,66.7,67,NE,2
2023-05-20 23:14:55,67,67,95,66.7,67,E,1
2023-05-20 23:15:31,67,67,95,66.7,67,N,3
2023-05-20 23:15:59,67,67,95,66.7,67,W,5
2023-05-20 23:16:35,67,67,95,66.7,67,N,2
2023-05-20 23:18:05,67,67,95,66.6,67,NE,4
2023-05-20 23:18:35,67,67,95,66.6,67,N,4
2023-05-20 23:19:06,67,67,95,66.6,67,NE,3
2023-05-20 23:20:03,67,67,95,66.6,67,N,6
2023-05-20 23:20:42,67,67,95,66.6,67,E,4
2023-05-20 23:21:11,67,67,95,66.6,67,NE,3
2023-05-20 23:21:44,67,67,95,66.6,67,E,1
2023-05-20 23:22:49,67,67,95,66.6,67,SE,0
2023-05-20 23:23:19,67,67,95,66.6,67,W,1
2023-05-20 23:23:50,67,67,95,66.6,67,W,3
2023-05-20 23:26:02,67,67,95,66.6,67,SE,2
2023-05-20 23:26:06,67,67,95,66.6,67,SE,1
2023-05-20 23:26:11,67,67,96,66.6,67,E,0
2023-05-20 23:29:37,67,67,96,66.6,67,E,0
2023-05-20 23:30:09,67,67,96,66.6,67,SE,1
2023-05-20 23:31:47,66,66,96,66.2,66,W,4
2023-05-20 23:32:14,66,66,96,66.0,66,E,6
2023-05-20 23:32:51,65,65,99,65.5,65,N,5
2023-05-20 23:33:19,65,65,99,65.1,65,W,9
2023-05-20 23:33:48,65,65,99,64.8,65,N,4
2023-05-20 23:34:55,65,65,99,64.6,65,E,1
2023-05-20 23:35:24,64,64,96,64.4,64,N,5
2023-05-20 23:35:54,64,64,99,64.2,64,NE,5
2023-05-20 23:36:28,64,64,99,64.0,64,SW,6
2023-05-20 23:36:57,64,64,99,64.2,64,W,3
2023-05-20 23:37:32,64,64,99,64.2,64,E,2
2023-05-20 23:37:45,64,64,96,64.2,64,N,1
2023-05-20 23:38:33,64,64,99,64.0,64,N,4
2023-05-20 23:39:04,64,64,99,63.9,64,NE,5
2023-05-20 23:39:35,64,64,96,63.9,64,N,2
2023-05-20 23:40:06,64,64,96,63.7,64,SW,4
2023-05-20 23:40:40,64,64,99,63.7,64,N,3
2023-05-20 23:41:40,64,64,96,63.7,64,E,3
2023-05-20 23:42:14,64,64,99,63.7,64,E,1
2023-05-20 23:42:51,64,64,99,63.5,64,N,7
